24, 63
24, 65
23, 66
22, 66
22, 67
21, 68
17, 68
20, 68
22, 70
20, 72
19, 71
14, 71
13, 70
12, 71
13, 70
14, 71
15, 71
16, 72
15, 73
10, 73
17, 73
18, 74
18, 75
18, 74
16, 72
17, 71
18, 71
19, 72
20, 72
21, 73
20, 74
21, 74
22, 75
24, 75
25, 74
26, 74
24, 74
23, 75
22, 75
21, 74
21, 71
22, 70
21, 69
21, 68
24, 65
26, 65
26, 63
