29, 195
28, 196
27, 196
26, 197
26, 199
29, 202
29, 203
28, 204
28, 205
27, 206
27, 208
26, 209
25, 209
24, 208
22, 208
21, 207
20, 207
19, 206
19, 210
20, 211
20, 212
19, 213
18, 213
17, 212
17, 213
19, 213
20, 212
20, 210
19, 209
19, 208
20, 207
21, 207
22, 208
24, 208
25, 209
26, 209
27, 208
27, 206
29, 204
29, 202
28, 201
28, 200
26, 198
26, 197
27, 196
28, 196
29, 195
35, 195
36, 196
36, 204
36, 196
35, 195
