4, 54
3, 55
0, 55
2, 55
3, 56
3, 58
2, 59
4, 61
8, 61
9, 60
10, 61
11, 61
12, 60
14, 60
15, 59
16, 59
17, 58
17, 57
18, 56
20, 56
24, 60
23, 61
18, 61
18, 62
15, 65
16, 64
17, 64
18, 65
17, 64
17, 63
19, 61
24, 61
24, 59
23, 59
21, 57
21, 56
17, 56
17, 58
16, 59
15, 59
14, 60
12, 60
11, 61
10, 61
9, 60
8, 61
4, 61
2, 59
3, 58
3, 55
4, 54
5, 55
5, 56
5, 55
6, 54
8, 54
6, 54
5, 55
