509, 176
510, 177
510, 179
509, 180
509, 182
508, 183
508, 185
507, 186
507, 189
506, 190
506, 192
505, 193
505, 195
504, 196
504, 199
503, 200
503, 203
502, 204
502, 209
501, 210
501, 343
500, 344
499, 343
499, 336
499, 343
500, 344
500, 362
498, 364
498, 366
499, 367
499, 369
498, 370
498, 386
497, 387
496, 386
496, 373
496, 385
495, 386
491, 386
496, 386
497, 387
496, 388
491, 388
490, 389
487, 389
486, 390
483, 390
482, 391
478, 391
477, 392
474, 392
473, 393
469, 393
468, 394
465, 394
464, 395
461, 395
460, 396
456, 396
455, 397
452, 397
451, 398
449, 398
448, 399
445, 399
444, 400
442, 400
441, 401
438, 401
437, 402
434, 402
437, 402
438, 401
441, 401
442, 400
444, 400
445, 399
448, 399
449, 398
451, 398
452, 397
455, 397
456, 396
460, 396
461, 395
464, 395
465, 394
468, 394
469, 393
473, 393
474, 392
477, 392
478, 391
482, 391
483, 390
486, 390
487, 389
490, 389
491, 388
496, 388
497, 387
498, 387
498, 371
499, 370
499, 367
498, 366
498, 365
499, 364
499, 363
500, 362
500, 344
501, 343
501, 210
502, 209
502, 204
503, 203
503, 200
504, 199
504, 196
505, 195
505, 193
506, 192
506, 190
507, 189
507, 186
508, 185
508, 183
509, 182
509, 180
510, 179
510, 178
511, 177
510, 177
