264, 383
264, 386
265, 387
265, 392
267, 392
269, 394
268, 395
267, 395
267, 396
266, 397
267, 397
267, 396
268, 395
276, 395
277, 394
281, 394
282, 393
286, 393
287, 392
290, 392
291, 391
295, 391
296, 390
299, 390
300, 389
303, 389
304, 388
308, 388
309, 387
312, 387
313, 386
316, 386
313, 386
312, 387
309, 387
308, 388
304, 388
303, 389
300, 389
299, 390
296, 390
295, 391
291, 391
290, 392
287, 392
286, 393
282, 393
281, 394
277, 394
276, 395
271, 395
269, 393
268, 393
267, 392
266, 392
265, 391
265, 387
264, 386
264, 384
265, 383
314, 383
315, 384
318, 384
319, 385
320, 385
321, 386
320, 387
319, 387
320, 387
321, 386
324, 386
325, 385
329, 385
325, 385
324, 386
321, 386
320, 385
319, 385
318, 384
315, 384
314, 383
