41, 47
42, 46
46, 46
42, 46
41, 47
38, 47
37, 48
37, 49
38, 50
38, 51
37, 52
37, 58
36, 59
36, 86
35, 87
35, 88
34, 89
34, 90
35, 91
34, 92
33, 92
32, 93
33, 92
34, 92
35, 93
38, 93
39, 92
41, 94
41, 95
39, 97
38, 96
36, 96
35, 95
35, 97
30, 102
30, 103
28, 105
28, 106
27, 107
27, 108
26, 109
26, 110
27, 109
27, 107
30, 104
30, 103
34, 99
34, 98
36, 96
38, 96
39, 97
35, 101
40, 96
41, 97
41, 98
36, 103
35, 103
35, 105
32, 108
31, 107
31, 106
32, 105
31, 106
31, 107
30, 108
31, 107
32, 108
32, 109
30, 111
29, 110
30, 111
30, 112
29, 113
29, 114
28, 115
28, 116
27, 117
27, 118
26, 119
26, 120
25, 121
25, 122
24, 123
23, 122
23, 117
24, 116
23, 115
23, 111
21, 111
18, 108
17, 108
16, 107
18, 105
20, 107
21, 107
22, 106
23, 106
25, 104
26, 104
26, 103
24, 105
23, 104
23, 103
24, 102
23, 101
24, 100
26, 100
26, 96
25, 95
22, 95
20, 93
17, 93
17, 96
18, 97
21, 97
24, 100
23, 101
24, 102
23, 103
22, 103
21, 102
21, 100
21, 104
22, 103
24, 105
23, 106
22, 106
21, 107
20, 107
18, 105
18, 104
19, 103
18, 102
19, 101
18, 101
18, 102
17, 103
15, 101
15, 100
13, 100
12, 99
11, 100
10, 99
10, 94
10, 98
7, 101
5, 99
6, 98
6, 96
4, 96
2, 98
1, 97
2, 98
1, 99
0, 99
2, 99
3, 100
3, 101
4, 102
4, 103
3, 104
1, 102
0, 102
2, 104
4, 104
5, 103
7, 105
6, 106
5, 106
7, 106
7, 105
9, 103
10, 103
11, 104
14, 104
15, 103
17, 103
18, 104
17, 105
17, 106
16, 107
11, 107
10, 108
9, 108
8, 109
9, 108
10, 108
11, 107
16, 107
17, 108
18, 108
20, 110
20, 111
22, 111
23, 112
23, 114
22, 115
21, 115
17, 111
7, 111
6, 110
6, 109
5, 110
4, 109
4, 108
4, 109
5, 110
6, 110
7, 111
17, 111
19, 113
19, 114
20, 115
23, 115
24, 116
23, 117
23, 121
22, 122
23, 122
24, 123
21, 126
21, 127
20, 128
20, 130
19, 131
19, 132
18, 133
18, 134
17, 135
17, 136
16, 137
15, 136
15, 135
14, 136
13, 135
14, 136
15, 136
16, 137
13, 140
14, 140
15, 141
16, 141
17, 142
17, 143
16, 144
16, 149
17, 150
15, 152
16, 152
17, 153
17, 157
16, 158
16, 159
17, 160
17, 163
16, 164
16, 165
17, 166
17, 169
16, 170
15, 170
16, 170
17, 171
17, 173
16, 174
15, 174
15, 175
16, 176
15, 177
16, 177
16, 176
18, 174
19, 174
19, 173
18, 174
17, 173
17, 171
16, 170
17, 169
17, 166
16, 165
16, 164
17, 163
17, 160
16, 159
16, 158
17, 157
17, 153
16, 152
16, 151
17, 150
16, 149
16, 145
17, 144
17, 142
16, 141
15, 141
14, 140
14, 139
16, 137
17, 137
17, 135
18, 134
18, 133
19, 132
19, 131
20, 130
20, 128
24, 124
24, 123
25, 122
25, 121
27, 119
27, 118
28, 117
28, 115
29, 114
29, 113
31, 111
31, 110
34, 107
34, 106
45, 95
46, 95
51, 90
52, 90
55, 87
56, 87
57, 86
58, 86
60, 84
61, 84
62, 83
63, 83
65, 81
66, 81
67, 80
68, 80
69, 79
70, 79
71, 78
72, 78
73, 77
74, 77
75, 76
76, 76
77, 75
78, 75
79, 74
80, 74
81, 73
82, 73
83, 72
84, 72
85, 71
88, 71
89, 70
91, 70
92, 69
93, 69
94, 68
96, 68
97, 67
98, 67
100, 65
103, 65
104, 64
106, 64
107, 63
109, 63
110, 62
112, 62
113, 61
115, 61
116, 60
118, 60
119, 59
121, 59
122, 58
124, 58
125, 57
128, 57
129, 56
131, 56
132, 55
135, 55
136, 54
139, 54
140, 53
143, 53
144, 52
146, 52
147, 51
150, 51
151, 50
154, 50
155, 49
158, 49
159, 48
162, 48
163, 47
167, 47
168, 46
172, 46
173, 45
177, 45
178, 44
182, 44
183, 43
188, 43
189, 42
193, 42
194, 41
199, 41
200, 40
204, 40
205, 39
210, 39
211, 38
217, 38
218, 37
225, 37
226, 36
229, 36
230, 37
230, 41
230, 38
231, 37
232, 38
232, 42
231, 43
231, 54
230, 55
230, 87
231, 88
231, 89
232, 90
232, 92
231, 93
231, 95
230, 96
224, 96
223, 97
215, 97
214, 98
207, 98
206, 99
199, 99
198, 100
192, 100
191, 101
185, 101
184, 102
179, 102
178, 103
172, 103
171, 104
166, 104
165, 105
160, 105
159, 106
154, 106
153, 107
149, 107
148, 108
143, 108
142, 109
139, 109
138, 110
134, 110
133, 111
129, 111
128, 112
125, 112
124, 113
121, 113
120, 114
117, 114
116, 115
113, 115
112, 116
109, 116
108, 117
105, 117
104, 118
102, 118
101, 119
98, 119
97, 120
92, 120
91, 119
89, 119
89, 121
87, 123
86, 123
85, 124
83, 124
82, 125
80, 125
79, 126
77, 126
76, 127
75, 127
74, 128
72, 128
71, 129
70, 129
69, 130
67, 130
66, 131
64, 131
63, 132
62, 132
61, 133
60, 133
59, 134
58, 134
57, 135
56, 135
55, 136
54, 136
53, 137
52, 137
50, 139
49, 139
48, 140
47, 140
46, 141
45, 141
43, 143
42, 143
41, 144
40, 144
37, 147
36, 147
33, 150
32, 150
27, 155
27, 156
24, 159
24, 160
23, 161
23, 162
22, 163
22, 164
21, 165
21, 166
20, 167
20, 169
19, 170
19, 171
19, 170
20, 169
20, 167
21, 166
21, 165
22, 164
22, 163
23, 162
23, 161
26, 158
26, 157
34, 149
35, 149
38, 146
39, 146
42, 143
43, 143
44, 142
45, 142
47, 140
48, 140
49, 139
50, 139
51, 138
52, 138
54, 136
55, 136
56, 135
57, 135
58, 134
59, 134
60, 133
61, 133
62, 132
63, 132
64, 131
66, 131
67, 130
69, 130
70, 129
71, 129
72, 128
74, 128
75, 127
76, 127
77, 126
79, 126
80, 125
82, 125
83, 124
85, 124
86, 123
87, 123
88, 122
89, 122
89, 120
90, 119
91, 120
97, 120
98, 119
101, 119
102, 118
104, 118
105, 117
108, 117
109, 116
112, 116
113, 115
116, 115
117, 114
120, 114
121, 113
124, 113
125, 112
128, 112
129, 111
133, 111
134, 110
138, 110
139, 109
142, 109
143, 108
148, 108
149, 107
153, 107
154, 106
159, 106
160, 105
165, 105
166, 104
171, 104
172, 103
178, 103
179, 102
184, 102
185, 101
191, 101
192, 100
198, 100
199, 99
206, 99
207, 98
214, 98
215, 97
223, 97
224, 96
230, 96
231, 95
231, 93
232, 92
232, 90
231, 89
231, 88
230, 87
230, 55
231, 54
231, 43
232, 42
233, 43
233, 52
233, 43
232, 42
232, 37
233, 36
234, 36
235, 35
242, 35
243, 34
251, 34
252, 33
263, 33
264, 32
274, 32
275, 31
290, 31
291, 30
315, 30
316, 29
346, 29
347, 30
360, 30
361, 29
368, 29
369, 30
384, 30
385, 31
399, 31
400, 32
412, 32
413, 33
424, 33
425, 34
433, 34
434, 35
441, 35
442, 36
448, 36
449, 37
455, 37
456, 38
460, 38
461, 39
466, 39
467, 40
471, 40
472, 41
475, 41
476, 42
480, 42
481, 43
484, 43
485, 44
488, 44
489, 45
491, 45
492, 46
495, 46
496, 47
498, 47
499, 48
501, 48
502, 49
503, 49
504, 50
506, 50
507, 51
508, 51
509, 52
511, 52
509, 52
508, 51
507, 51
506, 50
507, 49
506, 50
504, 50
503, 49
504, 48
505, 48
504, 48
503, 49
502, 49
501, 48
502, 47
501, 48
499, 48
498, 47
496, 47
495, 46
492, 46
491, 45
492, 44
491, 45
489, 45
488, 44
485, 44
484, 43
485, 42
484, 43
481, 43
480, 42
481, 41
480, 42
476, 42
475, 41
476, 40
477, 40
476, 40
475, 41
472, 41
471, 40
472, 39
473, 39
472, 39
471, 40
467, 40
466, 39
467, 38
468, 38
467, 38
466, 39
461, 39
460, 38
461, 37
464, 37
461, 37
460, 38
456, 38
455, 37
456, 36
459, 36
460, 35
462, 35
463, 34
466, 34
467, 35
466, 36
467, 35
471, 35
472, 36
471, 37
470, 37
471, 37
472, 36
475, 36
476, 37
475, 38
476, 37
480, 37
481, 38
480, 39
479, 39
480, 39
481, 38
483, 38
484, 39
483, 40
484, 39
487, 39
488, 40
487, 41
488, 40
490, 40
491, 41
494, 41
495, 42
496, 42
497, 41
499, 41
499, 32
500, 31
501, 31
503, 33
503, 39
502, 40
502, 42
501, 43
498, 43
500, 43
501, 44
502, 44
501, 43
502, 42
503, 42
504, 43
506, 43
507, 44
506, 45
504, 45
505, 45
506, 46
508, 46
509, 47
511, 47
509, 47
508, 46
507, 46
506, 45
507, 44
508, 44
508, 42
506, 40
506, 37
507, 36
507, 35
508, 34
511, 34
511, 33
510, 34
507, 34
507, 36
506, 37
506, 40
508, 42
508, 43
507, 44
506, 43
504, 43
502, 41
502, 40
503, 39
503, 33
505, 31
506, 32
507, 31
505, 31
504, 30
504, 31
503, 32
502, 32
501, 31
501, 30
502, 29
501, 29
500, 28
497, 28
496, 27
495, 27
494, 26
492, 26
491, 25
489, 25
488, 24
488, 23
488, 24
489, 25
491, 25
492, 26
494, 26
495, 27
496, 27
497, 28
499, 28
501, 30
500, 31
499, 31
499, 40
498, 41
497, 41
495, 39
491, 39
490, 38
491, 39
490, 40
489, 40
488, 39
484, 39
483, 38
482, 38
481, 37
476, 37
475, 36
473, 36
472, 35
467, 35
466, 34
463, 34
462, 35
460, 35
459, 36
456, 36
455, 37
449, 37
448, 36
449, 35
454, 35
455, 34
458, 34
459, 33
460, 33
459, 32
460, 31
461, 31
462, 32
467, 32
468, 33
471, 33
471, 24
472, 23
474, 23
475, 24
475, 26
474, 27
474, 34
476, 34
477, 35
482, 35
483, 36
484, 36
485, 37
487, 37
485, 37
484, 36
483, 36
482, 35
477, 35
476, 34
475, 34
474, 33
474, 27
475, 26
476, 27
477, 26
478, 27
478, 33
482, 33
482, 31
483, 30
483, 27
483, 29
482, 30
481, 29
481, 25
480, 24
476, 24
475, 23
475, 22
476, 21
479, 21
480, 22
482, 22
483, 23
484, 23
485, 24
485, 25
485, 24
486, 23
486, 22
486, 23
485, 24
484, 23
483, 23
482, 22
480, 22
479, 21
476, 21
475, 20
471, 20
470, 19
467, 19
466, 18
461, 18
460, 17
456, 17
455, 16
452, 16
451, 15
447, 15
446, 14
443, 14
442, 13
438, 13
437, 12
430, 12
429, 11
423, 11
423, 12
422, 13
419, 13
418, 12
413, 12
413, 19
411, 21
410, 21
411, 21
413, 19
413, 13
414, 12
418, 12
419, 13
421, 13
423, 15
423, 23
424, 23
423, 22
423, 14
422, 13
424, 11
425, 12
426, 12
427, 11
429, 11
430, 12
436, 12
438, 14
437, 15
438, 16
438, 24
438, 17
439, 16
443, 16
445, 18
445, 24
444, 25
445, 24
445, 17
444, 16
440, 16
438, 14
439, 13
442, 13
443, 14
446, 14
447, 15
451, 15
452, 16
455, 16
456, 17
460, 17
461, 18
466, 18
467, 19
469, 19
470, 20
475, 20
476, 21
474, 23
471, 23
471, 32
470, 33
468, 33
467, 32
462, 32
461, 31
460, 31
459, 32
458, 31
457, 31
456, 30
455, 30
456, 30
457, 31
458, 31
459, 32
459, 33
458, 34
455, 34
454, 35
449, 35
448, 36
442, 36
441, 35
442, 34
447, 34
442, 34
441, 35
434, 35
433, 34
434, 33
440, 33
434, 33
433, 34
425, 34
424, 33
425, 32
432, 32
425, 32
424, 33
413, 33
412, 32
413, 31
421, 31
413, 31
412, 32
400, 32
399, 31
385, 31
384, 30
385, 29
391, 29
384, 29
383, 30
369, 30
368, 29
361, 29
360, 28
360, 25
361, 24
363, 24
364, 23
364, 21
365, 20
366, 21
366, 24
365, 25
366, 26
367, 26
369, 24
370, 25
371, 25
370, 25
369, 24
370, 23
378, 23
379, 24
397, 24
398, 25
410, 25
411, 26
419, 26
411, 26
410, 25
398, 25
397, 24
379, 24
378, 23
370, 23
369, 24
368, 24
368, 25
367, 26
366, 26
365, 25
366, 24
366, 21
365, 20
366, 19
366, 18
367, 17
367, 8
368, 7
370, 7
367, 7
367, 17
366, 18
366, 19
364, 21
363, 20
363, 8
362, 7
353, 7
353, 18
352, 19
350, 19
348, 17
348, 7
339, 7
339, 17
338, 18
337, 18
336, 19
334, 17
334, 7
320, 7
320, 17
318, 19
316, 17
316, 14
317, 13
317, 12
318, 11
318, 10
317, 9
317, 8
318, 7
317, 8
316, 7
309, 7
316, 7
317, 8
317, 9
318, 10
318, 11
317, 12
317, 13
316, 14
316, 17
318, 19
320, 17
320, 8
321, 7
333, 7
334, 8
334, 18
335, 18
336, 19
337, 18
338, 18
339, 17
339, 8
340, 7
347, 7
348, 8
348, 17
350, 19
353, 19
353, 8
354, 7
361, 7
363, 9
363, 20
364, 21
364, 23
363, 24
361, 24
360, 23
313, 23
312, 24
292, 24
291, 25
279, 25
278, 26
267, 26
266, 27
255, 27
254, 28
246, 28
245, 29
237, 29
236, 30
229, 30
228, 31
221, 31
220, 32
215, 32
214, 33
208, 33
207, 34
203, 34
202, 35
197, 35
196, 36
192, 36
191, 37
186, 37
185, 38
181, 38
180, 39
176, 39
175, 40
172, 40
171, 41
167, 41
166, 42
163, 42
162, 43
159, 43
158, 44
156, 44
155, 45
151, 45
150, 44
152, 42
154, 42
155, 41
156, 41
158, 39
158, 38
157, 37
157, 33
158, 32
158, 31
159, 30
161, 30
162, 31
162, 39
164, 39
164, 33
165, 32
165, 31
166, 30
166, 29
167, 28
170, 28
171, 29
171, 33
172, 34
172, 36
174, 36
174, 34
172, 34
171, 33
171, 29
172, 28
173, 29
173, 32
173, 29
172, 28
176, 24
177, 25
179, 25
180, 26
180, 32
180, 31
181, 30
182, 31
182, 32
182, 25
184, 23
185, 23
186, 22
187, 23
189, 23
190, 24
190, 31
191, 32
192, 32
192, 25
193, 24
193, 23
194, 22
196, 22
197, 23
197, 30
199, 32
202, 32
204, 30
204, 29
203, 28
203, 21
204, 20
205, 20
206, 19
207, 20
207, 26
206, 27
206, 28
207, 29
207, 30
209, 30
209, 29
210, 28
210, 20
212, 18
214, 18
215, 17
216, 17
217, 18
217, 22
218, 23
218, 24
219, 25
219, 26
218, 27
218, 28
220, 28
220, 27
221, 26
221, 18
224, 15
225, 15
226, 16
227, 16
228, 15
229, 15
232, 18
232, 26
233, 26
234, 25
234, 15
235, 14
236, 14
237, 13
238, 14
241, 14
242, 15
242, 17
243, 18
243, 19
244, 20
244, 22
243, 23
243, 25
246, 25
246, 15
248, 13
249, 13
250, 12
252, 12
253, 13
253, 22
254, 23
254, 24
257, 24
257, 23
258, 22
258, 21
259, 20
259, 16
260, 15
263, 15
264, 16
265, 16
266, 17
266, 20
267, 21
267, 22
268, 22
269, 23
270, 23
271, 22
272, 22
274, 20
275, 20
276, 21
281, 21
282, 20
283, 21
284, 21
285, 22
286, 21
287, 21
288, 20
288, 19
289, 18
289, 16
291, 14
293, 16
294, 16
295, 17
296, 17
297, 18
298, 18
300, 20
303, 20
303, 19
304, 18
304, 8
306, 6
307, 6
308, 5
314, 5
315, 4
316, 4
318, 2
318, 0
318, 2
316, 4
315, 4
314, 5
308, 5
307, 4
304, 4
303, 3
303, 1
302, 0
303, 1
303, 4
307, 4
308, 5
307, 6
306, 6
305, 7
304, 7
303, 6
301, 8
290, 8
289, 9
288, 8
287, 9
287, 16
287, 10
288, 9
289, 9
290, 8
299, 8
300, 9
300, 17
299, 18
297, 18
296, 17
295, 17
293, 15
292, 15
291, 14
290, 15
289, 15
289, 18
285, 22
284, 21
283, 21
282, 20
281, 21
276, 21
275, 20
273, 20
272, 19
272, 11
273, 10
283, 10
284, 11
284, 19
284, 10
283, 9
284, 8
283, 7
284, 6
284, 0
284, 5
283, 6
281, 6
280, 7
271, 7
270, 8
262, 8
261, 9
258, 9
257, 8
257, 4
256, 3
256, 0
256, 3
257, 4
257, 9
261, 9
262, 8
270, 8
271, 7
272, 8
272, 19
271, 20
272, 21
270, 23
269, 23
266, 20
266, 16
264, 16
263, 15
259, 15
259, 20
258, 21
258, 22
256, 24
255, 24
254, 23
255, 22
255, 12
254, 11
255, 10
255, 9
254, 10
254, 11
253, 12
250, 12
249, 13
247, 13
246, 14
246, 24
245, 25
244, 25
243, 24
244, 23
244, 20
243, 19
243, 18
242, 17
242, 14
238, 14
237, 13
238, 12
239, 12
240, 11
241, 11
242, 10
243, 10
243, 5
234, 5
232, 7
231, 6
222, 6
221, 7
221, 13
225, 13
226, 14
225, 15
224, 15
223, 16
222, 16
221, 17
221, 26
220, 27
219, 26
219, 24
217, 22
217, 17
218, 16
217, 17
215, 17
214, 18
211, 18
211, 19
210, 20
210, 28
208, 30
206, 28
207, 27
207, 20
209, 18
209, 17
208, 16
209, 15
211, 15
212, 16
213, 16
215, 14
218, 14
218, 13
219, 12
219, 10
218, 9
218, 8
219, 7
218, 8
217, 7
210, 7
210, 8
209, 9
209, 15
208, 16
206, 16
205, 17
203, 17
202, 18
199, 18
198, 17
199, 16
199, 15
198, 14
